SALES_ID;SALES_REP;EMAILS;BRANDS;DRINK TYPE;PLANT_COST;UNIT_PRICE;QUANTITY;COST;PROFIT;COUNTRIES;REGION ;TERRITORY;MONTHS;YEARS
11012;Morgan;morganny@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;966,00; ? 483 000,00 ; ? 241 500,00 ;Nigeria;northcentral ;Anglophone;December;2017
11013;Jones;jone.ai@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;732,00; ? 329 400,00 ; ? 197 640,00 ;Togo;Southeast;Francophone;January;2017
11014;Parent;parentty@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;996,00; ? 249 000,00 ; ? 79 680,00 ;Benin;west;Francophone;February;2018
11015;Kivell;kivel_go@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;770,00; ? 154 000,00 ; ? 38 500,00 ;Senegal;southsouth;Anglophone;March;2019
11016;Smith;smithMan@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;785,00; ? 117 750,00 ; ? 54 950,00 ;Ghana;northwest;Anglophone;April;2017
11017;Parent;parentty@uk.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;891,00; ? 133 650,00 ; ? 53 460,00 ;Nigeria;northeast ;Anglophone;May;2017
11018;Gill;gillhell@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;793,00; ? 158 600,00 ; ? 39 650,00 ;Togo;northcentral ;Francophone;June;2019
11019;Smith;smithMan@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;893,00; ? 446 500,00 ; ? 223 250,00 ;Benin;Southeast;Francophone;July;2019
11020;Jones;jone.ai@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;880,00; ? 396 000,00 ; ? 237 600,00 ;Senegal;west;Anglophone;August;2017
11021;Sorvino;sorvi2000@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;921,00; ? 230 250,00 ; ? 73 680,00 ;Ghana;southsouth;Anglophone;September;2017
11022;Jardine;jard@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;851,00; ? 170 200,00 ; ? 42 550,00 ;Nigeria;northwest;Anglophone;October;2019
11023;Andrews;andy@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;860,00; ? 129 000,00 ; ? 60 200,00 ;Togo;northeast ;Francophone;November;2018
11024;Howard;howard_freeman@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;818,00; ? 122 700,00 ; ? 49 080,00 ;Benin;northcentral ;Francophone;December;2018
11025;Gill;gillhell@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;906,00; ? 181 200,00 ; ? 45 300,00 ;Senegal;Southeast;Anglophone;January;2017
11026;Gill;gillhell@uk.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;810,00; ? 405 000,00 ; ? 202 500,00 ;Ghana;west;Anglophone;February;2017
11027;Kivell;kivel_go@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;847,00; ? 381 150,00 ; ? 228 690,00 ;Nigeria;southsouth;Anglophone;March;2019
11028;Jones;jone.ai@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;703,00; ? 175 750,00 ; ? 56 240,00 ;Togo;northwest;Francophone;April;2017
11029;Morgan;morganny@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;716,00; ? 143 200,00 ; ? 35 800,00 ;Benin;northeast ;Francophone;May;2018
11030;Kivell;kivel_go@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;895,00; ? 134 250,00 ; ? 62 650,00 ;Senegal;northcentral ;Anglophone;June;2019
11031;Sorvino;sorvi2000@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;981,00; ? 147 150,00 ; ? 58 860,00 ;Ghana;Southeast;Anglophone;July;2019
11032;Gill;gillhell@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;799,00; ? 159 800,00 ; ? 39 950,00 ;Nigeria;west;Anglophone;August;2018
11033;Sorvino;sorvi2000@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;774,00; ? 387 000,00 ; ? 193 500,00 ;Togo;southsouth;Francophone;September;2018
11034;Thompson;thomp@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;861,00; ? 387 450,00 ; ? 232 470,00 ;Benin;northwest;Francophone;October;2019
11035;Andrews;andy@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;928,00; ? 232 000,00 ; ? 74 240,00 ;Senegal;northeast ;Anglophone;November;2017
11036;Jardine;jard@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;706,00; ? 141 200,00 ; ? 35 300,00 ;Ghana;northcentral ;Anglophone;December;2019
11037;Jardine;jard@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;761,00; ? 114 150,00 ; ? 53 270,00 ;Nigeria;Southeast;Anglophone;January;2019
11038;Andrews;andy@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;849,00; ? 127 350,00 ; ? 50 940,00 ;Togo;west;Francophone;February;2017
11039;Jones;jone.ai@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;914,00; ? 182 800,00 ; ? 45 700,00 ;Benin;southsouth;Francophone;March;2019
11040;Morgan;morganny@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;942,00; ? 471 000,00 ; ? 235 500,00 ;Senegal;northwest;Anglophone;April;2018
11041;Kivell;kivel_go@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;930,00; ? 418 500,00 ; ? 251 100,00 ;Ghana;northeast ;Anglophone;May;2017
11042;Sorvino;sorvi2000@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;945,00; ? 236 250,00 ; ? 75 600,00 ;Nigeria;northcentral ;Anglophone;June;2018
11043;Gill;gillhell@uk.com;hero;Beer; ? 150,00 ; ? 200,00 ;775,00; ? 155 000,00 ; ? 38 750,00 ;Togo;Southeast;Francophone;July;2017
11044;Sorvino;sorvi2000@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;729,00; ? 109 350,00 ; ? 51 030,00 ;Benin;west;Francophone;August;2017
11045;Thompson;thomp@uk.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;941,00; ? 141 150,00 ; ? 56 460,00 ;Senegal;southsouth;Anglophone;September;2019
11046;Andrews;andy@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;735,00; ? 147 000,00 ; ? 36 750,00 ;Ghana;northwest;Anglophone;October;2017
11047;Jardine;jard@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;727,00; ? 363 500,00 ; ? 181 750,00 ;Nigeria;northeast ;Anglophone;November;2018
11048;Jardine;jard@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;859,00; ? 386 550,00 ; ? 231 930,00 ;Togo;northcentral ;Francophone;December;2018
11049;Andrews;andy@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;792,00; ? 198 000,00 ; ? 63 360,00 ;Benin;Southeast;Francophone;January;2017
11050;Jardine;jard@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;874,00; ? 174 800,00 ; ? 43 700,00 ;Senegal;west;Anglophone;February;2017
11051;Gill;gillhell@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;792,00; ? 118 800,00 ; ? 55 440,00 ;Ghana;southsouth;Anglophone;March;2019
11052;Sorvino;sorvi2000@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;822,00; ? 123 300,00 ; ? 49 320,00 ;Nigeria;northwest;Anglophone;April;2018
11053;Jones;jone.ai@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;912,00; ? 182 400,00 ; ? 45 600,00 ;Togo;northeast ;Francophone;May;2017
11054;Andrews;andy@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;759,00; ? 379 500,00 ; ? 189 750,00 ;Benin;northcentral ;Francophone;June;2017
11055;Jardine;jard@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;858,00; ? 386 100,00 ; ? 231 660,00 ;Senegal;Southeast;Anglophone;July;2017
11056;Thompson;thomp@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;921,00; ? 230 250,00 ; ? 73 680,00 ;Ghana;west;Anglophone;August;2018
11057;Jones;jone.ai@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;871,00; ? 174 200,00 ; ? 43 550,00 ;Nigeria;southsouth;Anglophone;September;2019
11058;Morgan;morganny@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;836,00; ? 125 400,00 ; ? 58 520,00 ;Togo;northwest;Francophone;October;2018
11059;Howard;howard_freeman@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;861,00; ? 129 150,00 ; ? 51 660,00 ;Benin;northeast ;Francophone;November;2019
11060;Parent;parentty@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;711,00; ? 142 200,00 ; ? 35 550,00 ;Senegal;northcentral ;Anglophone;December;2019
11061;Jones;jone.ai@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;834,00; ? 417 000,00 ; ? 208 500,00 ;Ghana;Southeast;Anglophone;January;2019
11062;Smith;smithMan@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;979,00; ? 440 550,00 ; ? 264 330,00 ;Nigeria;west;Anglophone;February;2018
11063;Jones;jone.ai@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;858,00; ? 214 500,00 ; ? 68 640,00 ;Togo;southsouth;Francophone;March;2019
11064;Jardine;jard@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;737,00; ? 147 400,00 ; ? 36 850,00 ;Benin;northwest;Francophone;April;2017
11065;Gill;gillhell@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;800,00; ? 120 000,00 ; ? 56 000,00 ;Senegal;northeast ;Anglophone;May;2018
11066;Sorvino;sorvi2000@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;892,00; ? 133 800,00 ; ? 53 520,00 ;Ghana;northcentral ;Anglophone;June;2018
11067;Jones;jone.ai@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;758,00; ? 151 600,00 ; ? 37 900,00 ;Nigeria;Southeast;Anglophone;July;2018
11068;Andrews;andy@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;725,00; ? 362 500,00 ; ? 181 250,00 ;Togo;west;Francophone;August;2017
11069;Jardine;jard@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;939,00; ? 422 550,00 ; ? 253 530,00 ;Benin;southsouth;Francophone;September;2018
11070;Thompson;thomp@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;851,00; ? 212 750,00 ; ? 68 080,00 ;Senegal;northwest;Anglophone;October;2017
11071;Jones;jone.ai@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;814,00; ? 162 800,00 ; ? 40 700,00 ;Ghana;northeast ;Anglophone;November;2018
11072;Morgan;morganny@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;832,00; ? 124 800,00 ; ? 58 240,00 ;Nigeria;northcentral ;Anglophone;December;2018
11073;Howard;howard_freeman@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;927,00; ? 139 050,00 ; ? 55 620,00 ;Togo;Southeast;Francophone;January;2017
11074;Parent;parentty@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;825,00; ? 165 000,00 ; ? 41 250,00 ;Benin;west;Francophone;February;2018
11075;Jones;jone.ai@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;934,00; ? 467 000,00 ; ? 233 500,00 ;Senegal;southsouth;Anglophone;March;2018
11076;Smith;smithMan@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;779,00; ? 350 550,00 ; ? 210 330,00 ;Ghana;northwest;Anglophone;April;2019
11077;Jones;jone.ai@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;706,00; ? 176 500,00 ; ? 56 480,00 ;Nigeria;northeast ;Anglophone;May;2019
11078;Morgan;morganny@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;743,00; ? 148 600,00 ; ? 37 150,00 ;Togo;northcentral ;Francophone;June;2017
11079;Jones;jone.ai@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;919,00; ? 137 850,00 ; ? 64 330,00 ;Benin;Southeast;Francophone;July;2017
11080;Parent;parentty@uk.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;991,00; ? 148 650,00 ; ? 59 460,00 ;Senegal;west;Anglophone;August;2019
11081;Kivell;kivel_go@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;836,00; ? 167 200,00 ; ? 41 800,00 ;Ghana;southsouth;Anglophone;September;2018
11082;Smith;smithMan@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;793,00; ? 396 500,00 ; ? 198 250,00 ;Nigeria;northwest;Anglophone;October;2017
11083;Parent;parentty@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;831,00; ? 373 950,00 ; ? 224 370,00 ;Togo;northeast ;Francophone;November;2019
11084;Gill;gillhell@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;847,00; ? 211 750,00 ; ? 67 760,00 ;Benin;northcentral ;Francophone;December;2017
11085;Smith;smithMan@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;993,00; ? 198 600,00 ; ? 49 650,00 ;Senegal;Southeast;Anglophone;January;2017
11086;Jones;jone.ai@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;904,00; ? 135 600,00 ; ? 63 280,00 ;Ghana;west;Anglophone;February;2019
11087;Sorvino;sorvi2000@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;832,00; ? 124 800,00 ; ? 49 920,00 ;Nigeria;southsouth;Anglophone;March;2018
11088;Jardine;jard@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;763,00; ? 152 600,00 ; ? 38 150,00 ;Togo;northwest;Francophone;April;2017
11089;Andrews;andy@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;912,00; ? 456 000,00 ; ? 228 000,00 ;Benin;northeast ;Francophone;May;2019
11090;Howard;howard_freeman@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;834,00; ? 375 300,00 ; ? 225 180,00 ;Senegal;northcentral ;Anglophone;June;2018
11091;Gill;gillhell@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;914,00; ? 228 500,00 ; ? 73 120,00 ;Ghana;Southeast;Anglophone;July;2019
11092;Gill;gillhell@uk.com;hero;Beer; ? 150,00 ; ? 200,00 ;863,00; ? 172 600,00 ; ? 43 150,00 ;Nigeria;west;Anglophone;August;2019
11093;Kivell;kivel_go@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;835,00; ? 125 250,00 ; ? 58 450,00 ;Togo;southsouth;Francophone;September;2017
11094;Jones;jone.ai@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;859,00; ? 128 850,00 ; ? 51 540,00 ;Benin;northwest;Francophone;October;2019
11095;Morgan;morganny@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;995,00; ? 199 000,00 ; ? 49 750,00 ;Senegal;northeast ;Anglophone;November;2017
11096;Kivell;kivel_go@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;995,00; ? 497 500,00 ; ? 248 750,00 ;Ghana;northcentral ;Anglophone;December;2018
11097;Sorvino;sorvi2000@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;736,00; ? 331 200,00 ; ? 198 720,00 ;Nigeria;Southeast;Anglophone;January;2019
11098;Gill;gillhell@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;857,00; ? 214 250,00 ; ? 68 560,00 ;Togo;west;Francophone;February;2018
11099;Sorvino;sorvi2000@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;938,00; ? 187 600,00 ; ? 46 900,00 ;Benin;southsouth;Francophone;March;2018
11100;Thompson;thomp@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;785,00; ? 117 750,00 ; ? 54 950,00 ;Senegal;northwest;Anglophone;April;2018
11101;Andrews;andy@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;910,00; ? 136 500,00 ; ? 54 600,00 ;Ghana;northeast ;Anglophone;May;2018
11102;Jardine;jard@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;838,00; ? 167 600,00 ; ? 41 900,00 ;Nigeria;northcentral ;Anglophone;June;2019
11103;Jardine;jard@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;943,00; ? 471 500,00 ; ? 235 750,00 ;Togo;Southeast;Francophone;July;2019
11104;Andrews;andy@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;771,00; ? 346 950,00 ; ? 208 170,00 ;Benin;west;Francophone;August;2019
11105;Jardine;jard@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;881,00; ? 220 250,00 ; ? 70 480,00 ;Senegal;southsouth;Anglophone;September;2017
11106;Gill;gillhell@uk.com;hero;Beer; ? 150,00 ; ? 200,00 ;973,00; ? 194 600,00 ; ? 48 650,00 ;Ghana;northwest;Anglophone;October;2017
11107;Sorvino;sorvi2000@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;786,00; ? 117 900,00 ; ? 55 020,00 ;Nigeria;northeast ;Anglophone;November;2017
11108;Jones;jone.ai@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;904,00; ? 135 600,00 ; ? 54 240,00 ;Togo;northcentral ;Francophone;December;2018
11109;Andrews;andy@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;912,00; ? 182 400,00 ; ? 45 600,00 ;Benin;Southeast;Francophone;January;2018
11110;Jardine;jard@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;734,00; ? 367 000,00 ; ? 183 500,00 ;Senegal;west;Anglophone;February;2018
11111;Thompson;thomp@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;977,00; ? 439 650,00 ; ? 263 790,00 ;Ghana;southsouth;Anglophone;March;2017
11112;Jones;jone.ai@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;711,00; ? 177 750,00 ; ? 56 880,00 ;Nigeria;northwest;Anglophone;April;2017
11113;Morgan;morganny@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;727,00; ? 145 400,00 ; ? 36 350,00 ;Togo;northeast ;Francophone;May;2017
11114;Howard;howard_freeman@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;732,00; ? 109 800,00 ; ? 51 240,00 ;Benin;northcentral ;Francophone;June;2017
11115;Parent;parentty@uk.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;908,00; ? 136 200,00 ; ? 54 480,00 ;Senegal;Southeast;Anglophone;July;2018
11116;Jones;jone.ai@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;767,00; ? 153 400,00 ; ? 38 350,00 ;Ghana;west;Anglophone;August;2017
11117;Smith;smithMan@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;847,00; ? 423 500,00 ; ? 211 750,00 ;Nigeria;southsouth;Anglophone;September;2019
11118;Jones;jone.ai@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;968,00; ? 435 600,00 ; ? 261 360,00 ;Togo;northwest;Francophone;October;2019
11119;Morgan;morganny@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;832,00; ? 208 000,00 ; ? 66 560,00 ;Benin;northeast ;Francophone;November;2018
11120;Jones;jone.ai@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;763,00; ? 152 600,00 ; ? 38 150,00 ;Senegal;northcentral ;Anglophone;December;2018
11121;Parent;parentty@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;842,00; ? 126 300,00 ; ? 58 940,00 ;Ghana;Southeast;Anglophone;January;2017
11122;Kivell;kivel_go@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;848,00; ? 127 200,00 ; ? 50 880,00 ;Nigeria;west;Anglophone;February;2018
11123;Smith;smithMan@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;988,00; ? 197 600,00 ; ? 49 400,00 ;Togo;southsouth;Francophone;March;2018
11124;Parent;parentty@uk.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;876,00; ? 438 000,00 ; ? 219 000,00 ;Benin;northwest;Francophone;April;2018
11125;Gill;gillhell@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;900,00; ? 405 000,00 ; ? 243 000,00 ;Senegal;northeast ;Anglophone;May;2019
11126;Smith;smithMan@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;938,00; ? 234 500,00 ; ? 75 040,00 ;Ghana;northcentral ;Anglophone;June;2019
11127;Jones;jone.ai@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;731,00; ? 146 200,00 ; ? 36 550,00 ;Nigeria;Southeast;Anglophone;July;2018
11128;Sorvino;sorvi2000@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;779,00; ? 116 850,00 ; ? 54 530,00 ;Togo;west;Francophone;August;2017
11129;Jardine;jard@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;900,00; ? 135 000,00 ; ? 54 000,00 ;Benin;southsouth;Francophone;September;2019
11130;Andrews;andy@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;953,00; ? 190 600,00 ; ? 47 650,00 ;Senegal;northwest;Anglophone;October;2017
11131;Howard;howard_freeman@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;700,00; ? 350 000,00 ; ? 175 000,00 ;Ghana;northeast ;Anglophone;November;2019
11132;Gill;gillhell@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;721,00; ? 324 450,00 ; ? 194 670,00 ;Nigeria;northcentral ;Anglophone;December;2018
11133;Gill;gillhell@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;972,00; ? 243 000,00 ; ? 77 760,00 ;Togo;Southeast;Francophone;January;2019
11134;Kivell;kivel_go@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;860,00; ? 172 000,00 ; ? 43 000,00 ;Benin;west;Francophone;February;2018
11135;Jones;jone.ai@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;811,00; ? 121 650,00 ; ? 56 770,00 ;Senegal;southsouth;Anglophone;March;2019
11136;Morgan;morganny@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;963,00; ? 144 450,00 ; ? 57 780,00 ;Ghana;northwest;Anglophone;April;2019
11137;Kivell;kivel_go@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;974,00; ? 194 800,00 ; ? 48 700,00 ;Nigeria;northeast ;Anglophone;May;2017
11138;Sorvino;sorvi2000@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;839,00; ? 419 500,00 ; ? 209 750,00 ;Togo;northcentral ;Francophone;June;2019
11139;Gill;gillhell@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;907,00; ? 408 150,00 ; ? 244 890,00 ;Benin;Southeast;Francophone;July;2017
11140;Sorvino;sorvi2000@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;949,00; ? 237 250,00 ; ? 75 920,00 ;Senegal;west;Anglophone;August;2017
11141;Thompson;thomp@uk.com;hero;Beer; ? 150,00 ; ? 200,00 ;903,00; ? 180 600,00 ; ? 45 150,00 ;Ghana;southsouth;Anglophone;September;2019
11142;Andrews;andy@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;740,00; ? 111 000,00 ; ? 51 800,00 ;Nigeria;northwest;Anglophone;October;2018
11143;Jardine;jard@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;962,00; ? 144 300,00 ; ? 57 720,00 ;Togo;northeast ;Francophone;November;2017
11144;Jardine;jard@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;892,00; ? 178 400,00 ; ? 44 600,00 ;Benin;northcentral ;Francophone;December;2017
11145;Andrews;andy@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;816,00; ? 408 000,00 ; ? 204 000,00 ;Senegal;Southeast;Anglophone;January;2019
11146;Jones;jone.ai@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;939,00; ? 422 550,00 ; ? 253 530,00 ;Ghana;west;Anglophone;February;2017
11147;Morgan;morganny@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;935,00; ? 233 750,00 ; ? 74 800,00 ;Nigeria;southsouth;Anglophone;March;2019
